timestamp,instances,metric
2024-06-08 19:38:48.964437,10,0.5900505065917969
2024-06-08 19:38:48.964475,20,0.5368950904017747
2024-06-08 19:38:49.287920,30,0.4975719598082033
2024-06-08 19:38:50.033802,40,0.5213619300414628
2024-06-08 19:38:51.237154,50,0.49394246038301265
2024-06-08 19:38:52.078135,60,0.43166402796526593
2024-06-08 19:38:53.057408,70,0.39185752782564254
2024-06-08 19:38:54.052822,80,0.3526539027873174
2024-06-08 19:38:55.135900,90,0.3213466140054958
2024-06-08 19:38:56.004225,100,0.29739182458152486
2024-06-08 19:38:57.019546,110,0.2799989446476118
2024-06-08 19:38:58.155778,120,0.26266029944965663
2024-06-08 19:38:59.077342,130,0.24679905772523217
2024-06-08 19:39:00.021964,140,0.23354455208691313
2024-06-08 19:39:01.061904,150,0.21767232082063903
2024-06-08 19:39:02.015830,160,0.2072569459404235
2024-06-08 19:39:03.011285,170,0.20340205199430958
2024-06-08 19:39:04.014490,180,0.19290658650555334
2024-06-08 19:39:05.168297,190,0.18600016834938748
2024-06-08 19:39:06.040076,200,0.1790658741788357
2024-06-08 19:39:07.023649,210,0.17326097428171677
2024-06-08 19:39:08.183539,220,0.16545019495557872
2024-06-08 19:39:09.115305,230,0.16451064030536927
2024-06-08 19:39:10.258893,240,0.1588572232322439
2024-06-08 19:39:11.060129,250,0.15279407232950323
2024-06-08 19:39:12.017808,260,0.14744915085948293
2024-06-08 19:39:13.136911,270,0.1470682979410045
2024-06-08 19:39:14.205582,280,0.14582256002311883
2024-06-08 19:39:15.071771,290,0.14470889860249664
2024-06-08 19:39:16.048142,300,0.13987500554352805
2024-06-08 19:39:17.049802,310,0.13535862181812316
2024-06-08 19:39:18.197013,320,0.131661049266282
2024-06-08 19:39:19.103509,330,0.1273174497793982
2024-06-08 19:39:20.051585,340,0.12330647009825395
2024-06-08 19:39:21.130083,350,0.12797344548549375
2024-06-08 19:39:22.178052,360,0.12399421781122157
2024-06-08 19:39:23.166601,370,0.12079925773716409
2024-06-08 19:39:24.124085,380,0.11727526324740382
2024-06-08 19:39:25.149392,390,0.11392493096614686
2024-06-08 19:39:26.091298,400,0.11820339102606235
2024-06-08 19:39:27.157640,410,0.11810887100373792
2024-06-08 19:39:28.111383,420,0.11593229600139573
2024-06-08 19:39:29.106716,430,0.11584021432631814
2024-06-08 19:39:30.228076,440,0.11279903971592824
2024-06-08 19:39:31.063156,450,0.10972837125866902
2024-06-08 19:39:32.184488,460,0.1083064333030204
2024-06-08 19:39:33.254242,470,0.1057895036829795
2024-06-08 19:39:34.563750,480,0.10344845497359544
2024-06-08 19:39:35.200717,490,0.1023135939078122
2024-06-08 19:39:36.094249,500,0.10090972685592767
2024-06-08 19:39:37.108052,510,0.0995287827967773
2024-06-08 19:39:38.091297,520,0.10083073512532713
2024-06-08 19:39:39.370630,530,0.09842183038596075
2024-06-08 19:39:40.164321,540,0.1002847545329225
2024-06-08 19:39:41.123163,550,0.09929179040371955
2024-06-08 19:39:42.161922,560,0.09747984781599509
2024-06-08 19:39:43.094101,570,0.09609356877469091
2024-06-08 19:39:44.115828,580,0.0941996049031303
2024-06-08 19:39:45.202526,590,0.09238163371877285
2024-06-08 19:39:46.170084,600,0.09440986174834318
2024-06-08 19:39:47.230735,610,0.09242261628615382
2024-06-08 19:39:48.089779,620,0.09262527292924895
2024-06-08 19:39:49.142234,630,0.09105604334321543
2024-06-08 19:39:50.162542,640,0.08922276670401218
2024-06-08 19:39:51.180356,650,0.08706659864947469
2024-06-08 19:39:52.299961,660,0.08773173420013049
2024-06-08 19:39:53.107687,670,0.08657511762560478
2024-06-08 19:39:54.156152,680,0.08791134837526883
2024-06-08 19:39:55.211225,690,0.08851165949467271
2024-06-08 19:39:56.109158,700,0.08699157485537166
2024-06-08 19:39:57.133923,710,0.08764062796424273
2024-06-08 19:39:58.264802,720,0.08610376546413977
2024-06-08 19:39:59.107285,730,0.08417384405848799
2024-06-08 19:40:00.208856,740,0.08259398833429064
2024-06-08 19:40:01.298275,750,0.08159877494534967
2024-06-08 19:40:02.218595,760,0.08057792649102757
2024-06-08 19:40:03.338650,770,0.07914038900903199
2024-06-08 19:40:04.317034,780,0.07830718693596041
2024-06-08 19:40:05.288810,790,0.07699840023808971
2024-06-08 19:40:06.189943,800,0.07566506020531238
2024-06-08 19:40:07.297051,810,0.07449583602046442
2024-06-08 19:40:08.342747,820,0.07472265027184179
2024-06-08 19:40:09.226149,830,0.07322735568227155
2024-06-08 19:40:10.150735,840,0.0721682345840869
2024-06-08 19:40:11.313555,850,0.0707905772589337
2024-06-08 19:40:12.381117,860,0.06945538205584034
2024-06-08 19:40:13.178920,870,0.06840749584450223
2024-06-08 19:40:14.193234,880,0.0672684871008924
2024-06-08 19:40:15.194921,890,0.06630561686339896
2024-06-08 19:40:16.184364,900,0.06612170428445806
2024-06-08 19:40:17.227227,910,0.07146768898453734
2024-06-08 19:40:18.179984,920,0.07012051212159488
2024-06-08 19:40:19.215441,930,0.07100552690324632
2024-06-08 19:40:20.284203,940,0.06964537485752101
2024-06-08 19:40:21.359798,950,0.0683634792161906
2024-06-08 19:40:22.232430,960,0.06752548537127409
2024-06-08 19:40:23.228303,970,0.06639088390705095
2024-06-08 19:40:24.231875,980,0.06798352699537082
2024-06-08 19:40:25.148635,990,0.06698322498788642
2024-06-08 19:40:26.162062,1000,0.06563706952314201
2024-06-08 19:40:27.202756,1010,0.06446945970526996
2024-06-08 19:40:28.273733,1020,0.06329355349506532
2024-06-08 19:40:29.182804,1030,0.06222250514903657
