timestamp,instances,metric
2024-06-04 11:26:09.560304,10,0.6707076496613905
2024-06-04 11:26:09.560356,20,0.7040973227490117
2024-06-04 11:26:09.560363,30,0.7352176262167968
2024-06-04 11:26:09.560367,40,0.7638634054073737
2024-06-04 11:26:09.560370,50,0.7898433926173571
2024-06-04 11:26:09.560374,60,0.812982208314773
2024-06-04 11:26:09.560377,70,0.8331220120668144
2024-06-04 11:26:10.484071,80,0.8501238885053863
2024-06-04 11:26:10.484096,90,0.8638690321132069
2024-06-04 11:26:10.484101,100,0.8742597736166373
2024-06-04 11:26:11.462724,110,0.8812204696688078
2024-06-04 11:26:12.441898,120,0.877070297768376
2024-06-04 11:26:13.384450,130,0.85643959987746
2024-06-04 11:26:14.437346,140,0.825899861768381
2024-06-04 11:26:15.379825,150,0.7880527014248186
2024-06-04 11:26:16.389942,160,0.7480763772040082
2024-06-04 11:26:17.390357,170,0.7081715246585188
2024-06-04 11:26:18.386073,180,0.6708476665785988
2024-06-04 11:26:19.451995,190,0.637629345474215
2024-06-04 11:26:20.453469,200,0.6084907434584764
2024-06-04 11:26:21.452217,210,0.5823005510028574
2024-06-04 11:26:22.453526,220,0.5589629815689271
2024-06-04 11:26:23.490225,230,0.537914019869115
2024-06-04 11:26:24.455963,240,0.5190717255615293
2024-06-04 11:26:25.457195,250,0.5023235936890833
2024-06-04 11:26:26.458579,260,0.48751769306052645
2024-06-04 11:26:27.461923,270,0.4742389677186352
2024-06-04 11:26:28.465623,280,0.457624683558154
2024-06-04 11:26:29.467374,290,0.4391045092280233
2024-06-04 11:26:30.469677,300,0.4211307082885478
2024-06-04 11:26:31.469854,310,0.40489943039153714
2024-06-04 11:26:32.471129,320,0.3898221581747502
2024-06-04 11:26:33.503516,330,0.3766173897639346
2024-06-04 11:26:34.475320,340,0.36401730689117234
2024-06-04 11:26:35.478340,350,0.35201480037843874
2024-06-04 11:26:36.481583,360,0.34009056100896917
2024-06-04 11:26:37.481979,370,0.329051626899793
2024-06-04 11:26:38.502003,380,0.3191210637382192
2024-06-04 11:26:39.484859,390,0.30850397119702916
2024-06-04 11:26:40.485868,400,0.2984071867473996
2024-06-04 11:26:41.487149,410,0.2892475565914115
2024-06-04 11:26:42.495578,420,0.2799147314756281
2024-06-04 11:26:43.535137,430,0.27092343080657166
2024-06-04 11:26:44.491824,440,0.2636079094504239
2024-06-04 11:26:45.495409,450,0.25589014277643707
2024-06-04 11:26:46.496251,460,0.2496568047184699
2024-06-04 11:26:47.497741,470,0.24289734223947412
2024-06-04 11:26:48.513029,480,0.23815911443930157
2024-06-04 11:26:49.501147,490,0.2339405637808672
2024-06-04 11:26:50.515300,500,0.22975952853957077
2024-06-04 11:26:51.507739,510,0.22578585492378925
2024-06-04 11:26:52.507671,520,0.2216021494113127
2024-06-04 11:26:53.509930,530,0.21696770673702095
2024-06-04 11:26:54.511029,540,0.21181694522199995
2024-06-04 11:26:55.512618,550,0.20678547603352185
2024-06-04 11:26:56.513626,560,0.2009639116387099
2024-06-04 11:26:57.815725,570,0.19529966897568102
2024-06-04 11:26:58.518305,580,0.18988124965874462
2024-06-04 11:26:59.518686,590,0.18469795020172394
2024-06-04 11:27:00.522276,600,0.1796584693737612
2024-06-04 11:27:01.523068,610,0.1749334230393247
2024-06-04 11:27:02.524224,620,0.17037771744622116
2024-06-04 11:27:03.541572,630,0.1658659342707075
2024-06-04 11:27:04.526880,640,0.16157786374028457
2024-06-04 11:27:05.553492,650,0.15737829409566692
2024-06-04 11:27:06.647653,660,0.15335837114701528
2024-06-04 11:27:07.691848,670,0.14945537024543445
2024-06-04 11:27:08.632855,680,0.1461819665362522
2024-06-04 11:27:09.635898,690,0.14267888893474623
2024-06-04 11:27:10.637131,700,0.1390839959601353
2024-06-04 11:27:11.638129,710,0.13567289448480988
2024-06-04 11:27:12.639403,720,0.1324827786303635
2024-06-04 11:27:13.655914,730,0.1294937278342688
2024-06-04 11:27:14.650291,740,0.12663600890800605
2024-06-04 11:27:15.651629,750,0.12376752742116191
2024-06-04 11:27:16.654357,760,0.12119229097771449
2024-06-04 11:27:17.653744,770,0.11833575848701378
2024-06-04 11:27:18.656366,780,0.11581171482041762
2024-06-04 11:27:19.656319,790,0.11334242047218172
2024-06-04 11:27:20.657339,800,0.1108789565328109
2024-06-04 11:27:21.662570,810,0.1082913780081596
2024-06-04 11:27:22.660823,820,0.10593288281761438
2024-06-04 11:27:23.666480,830,0.1034839133066406
2024-06-04 11:27:24.665667,840,0.10112003077269283
2024-06-04 11:27:25.665621,850,0.09882463139816237
2024-06-04 11:27:26.667116,860,0.09653849345966238
2024-06-04 11:27:27.669178,870,0.09438294963211516
2024-06-04 11:27:28.671911,880,0.09222646169930114
2024-06-04 11:27:29.672020,890,0.09015449900715347
2024-06-04 11:27:30.673892,900,0.0881244661114116
2024-06-04 11:27:31.674800,910,0.08620723049106309
2024-06-04 11:27:32.736948,920,0.0843298281223299
