timestamp,instances,metric
2024-06-08 19:41:28.602668,10,0.8354063659906388
2024-06-08 19:41:29.185345,20,0.9079455874483995
2024-06-08 19:41:29.590291,30,0.9376076768169013
2024-06-08 19:41:30.431602,40,0.8036939126347498
2024-06-08 19:41:31.520367,50,0.7021624868264772
2024-06-08 19:41:32.420055,60,0.623462350774553
2024-06-08 19:41:33.192129,70,0.5669020004977025
2024-06-08 19:41:34.223273,80,0.5122184479138139
2024-06-08 19:41:35.460450,90,0.4620157290484703
2024-06-08 19:41:36.269152,100,0.42410582899504384
2024-06-08 19:41:37.303339,110,0.3903839993892642
2024-06-08 19:41:38.253664,120,0.3619224284500852
2024-06-08 19:41:39.205260,130,0.3410581258867305
2024-06-08 19:41:40.244842,140,0.32151207034171114
2024-06-08 19:41:41.290229,150,0.29811326562717333
2024-06-08 19:41:42.220043,160,0.2795333250803798
2024-06-08 19:41:43.223426,170,0.2696295107782237
2024-06-08 19:41:44.256868,180,0.25622658212477384
2024-06-08 19:41:45.271826,190,0.2468897084515602
2024-06-08 19:41:46.216288,200,0.23513762935860527
2024-06-08 19:41:47.336394,210,0.2254020476319469
2024-06-08 19:41:48.213856,220,0.21478912647920143
2024-06-08 19:41:49.388715,230,0.2118822842388073
2024-06-08 19:41:50.246203,240,0.20369970840638696
2024-06-08 19:41:51.230520,250,0.19673266812374876
2024-06-08 19:41:52.278951,260,0.18898515953390801
2024-06-08 19:41:53.213170,270,0.18598478021722997
2024-06-08 19:41:54.258723,280,0.18435673841476932
2024-06-08 19:41:55.343907,290,0.18185162532362442
2024-06-08 19:41:56.266105,300,0.17520143472273714
2024-06-08 19:41:57.303776,310,0.16896449537955913
2024-06-08 19:41:58.283052,320,0.16369157715008018
2024-06-08 19:41:59.230628,330,0.157535766882968
2024-06-08 19:42:00.249811,340,0.15192222817868864
2024-06-08 19:42:01.323109,350,0.15512293603552738
2024-06-08 19:42:02.286977,360,0.14969071834970965
2024-06-08 19:42:03.489073,370,0.14563555649319437
2024-06-08 19:42:04.372622,380,0.14126399390331665
2024-06-08 19:42:05.314934,390,0.13730649266153994
2024-06-08 19:42:06.317129,400,0.14069360614652593
2024-06-08 19:42:07.257868,410,0.1396985062546824
2024-06-08 19:42:08.295999,420,0.13675905161452942
2024-06-08 19:42:09.309968,430,0.1337801634383316
2024-06-08 19:42:10.277153,440,0.13041183642596274
2024-06-08 19:42:11.313160,450,0.12669253776530345
2024-06-08 19:42:12.307912,460,0.1253908636304916
2024-06-08 19:42:13.273900,470,0.12193176595156098
2024-06-08 19:42:14.310127,480,0.11891931026341748
2024-06-08 19:42:15.275740,490,0.11749010183847028
2024-06-08 19:42:16.273144,500,0.11596526140425882
2024-06-08 19:42:17.377346,510,0.11426285310557689
2024-06-08 19:42:18.286148,520,0.11542228262432981
2024-06-08 19:42:19.340394,530,0.11237506729364788
2024-06-08 19:42:20.376405,540,0.11441339282710518
2024-06-08 19:42:21.302129,550,0.11285965230229349
2024-06-08 19:42:22.472767,560,0.11030522089907718
2024-06-08 19:42:23.289725,570,0.10767165930482464
2024-06-08 19:42:24.470730,580,0.10497138920170675
2024-06-08 19:42:25.374751,590,0.10261504010989561
2024-06-08 19:42:26.274862,600,0.10369197753824308
2024-06-08 19:42:27.290979,610,0.10157394667979988
2024-06-08 19:42:28.340442,620,0.10092112403623667
2024-06-08 19:42:29.310203,630,0.0993335439566457
2024-06-08 19:42:30.370758,640,0.09704285101955766
2024-06-08 19:42:31.370843,650,0.0949566155572502
2024-06-08 19:42:32.335109,660,0.095196497653533
2024-06-08 19:42:33.449574,670,0.09333799988465281
2024-06-08 19:42:34.401844,680,0.0943191693834657
2024-06-08 19:42:35.358665,690,0.09470003203796908
2024-06-08 19:42:36.307478,700,0.09295718859140266
2024-06-08 19:42:37.353739,710,0.09342001453233166
2024-06-08 19:42:38.306748,720,0.09172055487723568
2024-06-08 19:42:39.383646,730,0.09038860542386015
2024-06-08 19:42:40.337451,740,0.08868256220946058
2024-06-08 19:42:41.357658,750,0.08735480768782482
2024-06-08 19:42:42.311929,760,0.08641622596049127
2024-06-08 19:42:43.447927,770,0.0849367951730812
2024-06-08 19:42:44.653574,780,0.08346448441013209
2024-06-08 19:42:45.454666,790,0.08205268470093907
2024-06-08 19:42:46.326374,800,0.0811539963886493
2024-06-08 19:42:47.395739,810,0.07968896443850773
2024-06-08 19:42:48.462094,820,0.07905236952715207
2024-06-08 19:42:49.402623,830,0.07739793509490178
2024-06-08 19:42:50.338303,840,0.07576125086410163
2024-06-08 19:42:51.391118,850,0.07479575898506782
2024-06-08 19:42:52.396258,860,0.07338376613773584
2024-06-08 19:42:53.377570,870,0.07215303836410292
2024-06-08 19:42:54.474199,880,0.0711046726625127
2024-06-08 19:42:55.499568,890,0.07003668516945179
2024-06-08 19:42:56.454475,900,0.06995413714479205
2024-06-08 19:42:57.371937,910,0.0761644130216137
2024-06-08 19:42:58.399664,920,0.07475221868264162
2024-06-08 19:42:59.453636,930,0.07574482285513748
2024-06-08 19:43:00.564601,940,0.07424711010572374
2024-06-08 19:43:01.444381,950,0.07278877680865488
2024-06-08 19:43:02.426001,960,0.07168201053946434
2024-06-08 19:43:03.401951,970,0.07065800830944372
2024-06-08 19:43:04.374806,980,0.07185468316223287
2024-06-08 19:43:05.445812,990,0.07057378512227515
2024-06-08 19:43:06.510082,1000,0.0696578311004406
2024-06-08 19:43:07.481308,1010,0.06836032603447262
2024-06-08 19:43:08.439806,1020,0.06739115315174705
2024-06-08 19:43:09.340326,1030,0.0663123437419137
